CODE	TIME	STATIONCODE	INNUM	OUTNUM	TRANNUM	GETONPED	GETOFFPED	GETONNUM	GETONTIME	GETONWAITTIME	TRANINNUM	TRANINTIME	TRANINWAITTIME	RESOURCENUM	GETOFFTIME	AVGSTANUM	MAXSTANUM	AVGPLATNUM	MAXPLATNUM	AVGLIMITNUM	MAXLIMITNUM
20150325	7:15:00	惠新西街南口	190	91	10号线下/5号线下:159;10号线上/5号线下:225;5号线上/10号线下:52;5号线下/10号线下:11;10号线下/5号线上:15;10号线上/5号线上:9;5号线下/10号线上:121;5号线上/10号线上:99	051031:134;101051:97;102029:239;052022:55;102035:125;101042:106;051032:20;052023:86	051031:216;101051:14;102029:211;052022:21;102035:281;101042:25;051032:179;052023:32	5号线下:39;10号线下:44;10号线上:63;5号线上:1	5号线下:259;10号线下:243;10号线上:283;5号线上:210	5号线下:79;10号线下:66;10号线上:102;5号线上:16	5号线下:115;10号线下:159;10号线上:301;5号线上:140	5号线下:270;10号线下:258;10号线上:249;5号线上:326	5号线下:76;10号线下:94;10号线上:143;5号线上:46	5号线下:1;10号线下:1;10号线上:1;5号线上:1		932	1108	5号线下:76;5号线上:51;10号线下:114;10号线上:164	5号线下:148;5号线上:88;10号线下:183;10号线上:346	0	0
20150325	7:15:00	和平西桥	150	108		051030:52;052023:12;051031:46;052024:13	051030:10;052023:27;051031:30;052024:25	5号线下:98;5号线上:25	5号线下:252;5号线上:254	5号线下:74;5号线上:75				5号线下:1;5号线上:1		184	226	5号线下:40;5号线上:10	5号线下:68;5号线上:17	0	0
20150325	7:15:00	和平里北街	160	137		052023:15;051030:49;052024:10;051031:64	052023:24;051030:15;052024:31;051031:39	5号线上:25;5号线下:113	5号线上:248;5号线下:251	5号线上:72;5号线下:72				5号线上:1;5号线下:1		205	238	5号线下:42;5号线上:9	5号线下:77;5号线上:18	0	0
20150325	7:15:00	北新桥	92	150		052025:13;051028:31;052026:9;051029:26	052025:42;051028:34;052026:31;051029:59	5号线上:22;5号线下:57	5号线上:254;5号线下:248	5号线上:77;5号线下:71				5号线上:1;5号线下:1		163	180	5号线下:21;5号线上:10	5号线下:37;5号线上:17	0	0
20150325	7:15:00	张自忠路	80	94		051027:23;052026:9;051028:16;052027:13	051027:21;052026:17;051028:16;052027:52	5号线下:39;5号线上:22	5号线下:252;5号线上:250	5号线下:74;5号线上:74				5号线下:1;5号线上:1		117	144	5号线下:15;5号线上:8	5号线下:27;5号线上:14	0	0
20150325	7:15:00	东四	90	169	5号线下/6号线下:82;5号线下/6号线上:325;5号线上/6号线下:66;5号线上/6号线上:12;6号线下/5号线上:420;6号线上/5号线上:7;6号线下/5号线下:26;6号线上/5号线下:17	051026:6;061026:469;052027:50;051027:436;062015:46;052028:10	051026:42;061026:97;052027:243;051027:21;062015:125;052028:318	5号线下:15;6号线下:14;5号线上:12;6号线上:15	5号线下:255;6号线下:286;5号线上:249;6号线上:364	5号线下:73;6号线下:112;5号线上:65;6号线上:177	6号线下:455;5号线上:48;5号线下:427;6号线上:31	6号线下:290;5号线上:317;5号线下:393;6号线上:252	6号线下:127;5号线上:67;5号线下:121;6号线上:173	5号线下:1;6号线下:1;5号线上:1;6号线上:1		1028	1300	5号线下:238;5号线上:27;6号线下:321;6号线上:32	5号线下:439;5号线上:51;6号线下:493;6号线上:53	0	0
20150325	7:15:00	灯市口	70	171		052027:15;051026:11;052028:15;051027:14	052027:47;051026:24;052028:49;051027:105	5号线上:30;5号线下:25	5号线上:255;5号线下:256	5号线上:77;5号线下:74				5号线上:1;5号线下:1		146	230	5号线下:9;5号线上:12	5号线下:18;5号线上:21	0	0
20150325	7:15:00	磁器口	130	100		051023:13;052030:44;051024:10;052031:48	051023:11;052030:39;051024:25;052031:17	5号线下:23;5号线上:92	5号线下:259;5号线上:250	5号线下:80;5号线上:71				5号线下:1;5号线上:1		168	207	5号线下:8;5号线上:33	5号线下:15;5号线上:55	0	0
20150325	7:15:00	天坛东门	170	121		051022:5;052031:56;051023:5;052032:66	051022:35;052031:16;051023:11;052032:24	5号线下:10;5号线上:122	5号线下:262;5号线上:247	5号线下:81;5号线上:68				5号线下:1;5号线上:1		199	236	5号线下:3;5号线上:47	5号线下:7;5号线上:84	0	0
20150325	7:10:00	丰台站	150	12		101060:116;102037:34	101060:5;102037:5	10号线下:116;10号线上:34	10号线下:323;10号线上:317	10号线下:144;10号线上:142				10号线下:1;10号线上:1		195	246	10号线下:74;10号线上:23	10号线下:133;10号线上:42	0	0
20150325	7:10:00	泥洼	120	19		102037:25;101060:86	102037:5;101060:13	10号线上:25;10号线下:86	10号线上:340;10号线下:329	10号线上:162;10号线下:151				10号线上:1;10号线下:1		162	197	10号线下:58;10号线上:20	10号线下:99;10号线上:31	0	0
20150325	7:10:00	西局	110	29	10号线上/14号线上:93;10号线下/14号线上:6;14号线下/10号线下:65	101058:80;141020:70;102011:109;101060:91	101058:78;102011:2;101060:57	10号线下:158;14号线下:5;10号线上:16	10号线下:331;14号线下:368;10号线上:312	10号线下:153;14号线下:194;10号线上:132	10号线下:13;14号线下:65;10号线上:93	10号线下:318;14号线下:329;10号线上:363	10号线下:196;14号线下:219;10号线上:125	10号线下:1;14号线下:1;10号线上:1		369	476	10号线下:71;10号线上:68;14号线下:67	10号线下:112;10号线上:111;14号线下:122	0	0
20150325	7:10:00	莲花桥	73	44		101056:65;102042:4	101056:30;102042:12	10号线下:65;10号线上:4	10号线下:330;10号线上:405	10号线下:151;10号线上:221				10号线下:1;10号线上:1		123	138	10号线下:53;10号线上:2	10号线下:86;10号线上:4	0	0
20150325	7:10:00	西钓鱼台	113	88		102014:30;101054:79	102014:27;101054:86	10号线上:30;10号线下:79	10号线上:320;10号线下:329	10号线上:141;10号线下:152				10号线上:1;10号线下:1		208	236	10号线下:52;10号线上:22	10号线下:90;10号线上:38	0	0
20150325	7:10:00	车道沟	98	31		101061:16;102047:61;101052:16	102047:2;101052:32	10号线下:32;10号线上:61	10号线下:261;10号线上:335	10号线下:80;10号线上:157				10号线下:1;10号线上:1		139	176	10号线下:12;10号线上:44	10号线下:21;10号线上:73	0	0
20150325	7:10:00	长春桥	90	25		101050:17;101061:20;102017:44	101050:25;102017:34	10号线下:37;10号线上:44	10号线下:254;10号线上:312	10号线下:76;10号线上:133				10号线下:1;10号线上:1		120	147	10号线下:14;10号线上:28	10号线下:24;10号线上:51	0	0
20150325	7:10:00	火器营	77	27		101059:23;102017:26;101050:24;101061:22	102017:12;101050:7;101061:1	10号线下:69;10号线上:26	10号线下:252;10号线上:322	10号线下:73;10号线上:144				10号线下:1;10号线上:1		96	113	10号线下:18;10号线上:19	10号线下:31;10号线上:31	0	0
20150325	7:10:00	大钟寺	50	93		131033:21;132026:17;131034:21;132027:8	131033:12;132026:42;131034:4;132027:66	13号线下:42;13号线上:25	13号线下:297;13号线上:283	13号线下:116;13号线上:101				13号线下:1;13号线上:1		99	121	13号线下:14;13号线上:8	13号线下:28;13号线上:18	0	0
20150325	7:10:00	五道口	140	224		132028:62;131032:33;132029:61	132028:89;131032:36;132029:104	13号线上:123;13号线下:33	13号线上:280;13号线下:330	13号线上:102;13号线下:152				13号线上:1;13号线下:1		250	287	13号线下:25;13号线上:56	13号线下:40;13号线上:84	0	0
20150325	7:10:00	上地	357	137		132030:175;131031:52;132031:172	132030:51;131031:55;132031:11	13号线上:347;13号线下:52	13号线上:280;13号线下:287	13号线上:100;13号线下:110				13号线上:1;13号线下:1		482	544	13号线下:38;13号线上:155	13号线下:61;13号线上:231	0	0
20150325	7:10:00	西二旗	370	197	13号线下/昌平线下:58;13号线上/昌平线下:822;昌平线上/13号线上:9;昌平线上/13号线下:156	132031:164;131030:152;132032:795	132031:15;131030:165;132032:97	13号线上:284;13号线下:89	13号线上:276;13号线下:317	13号线上:97;13号线下:138	13号线下:63;13号线上:675	13号线下:393;13号线上:377	13号线下:95;13号线上:149	13号线上:1;13号线下:1		1787	2928	13号线下:95;13号线上:825;昌平线下:79;昌平线上:120	13号线下:175;13号线上:1109;昌平线下:1216;昌平线上:188	0	0
20150325	7:15:00	大望路	415	109		011058:40;012035:5;011059:249	011058:40;012035:92;011059:27	1号线下:289;1号线上:5	1号线下:296;1号线上:293	1号线下:117;1号线上:114				1号线下:1;1号线上:1		516	691	1号线下:178;1号线上:5	1号线下:299;1号线上:11	0	0
20150325	7:15:00	四惠	360	231		011059:166;012033:23;011060:125;012034:9;011061:139	011059:46;012033:103;012034:52;011061:57	1号线下:430;1号线上:32	1号线下:261;1号线上:289	1号线下:84;1号线上:110				1号线下:1;1号线上:1		432	520	1号线下:102;1号线上:7	1号线下:198;1号线上:23	0	0
20150325	7:15:00	四惠东	310	81	八通线上/1号线上:268;1号线下/八通线下:2262	972017:3;011061:1223;972018:271	971020:1240	八通线上:6;1号线下:195	八通线上:282;1号线下:314	八通线上:100;1号线下:133	1号线下:1028;八通线上:268	1号线下:282;八通线上:328	1号线下:122;八通线上:140	八通线上:1;1号线下:1		2813	3107	1号线下:1360;八通线下:32;八通线上:160	1号线下:2486;八通线下:740;八通线上:274	0	0
20150325	7:15:00	西直门	400	256	2号线下/4号线(大兴线)下:318;2号线下/4号线(大兴线)上:7;2号线下/13号线上:378;2号线上/4号线(大兴线)下:38;2号线上/13号线上:1129;4号线(大兴线)下/13号线上:267;4号线(大兴线)上/13号线上:186;13号线下/4号线(大兴线)下:141;13号线下/4号线(大兴线)上:44;2号线上/4号线(大兴线)上:4;4号线(大兴线)下/2号线上:16;4号线(大兴线)上/2号线下:62;4号线(大兴线)上/2号线上:111;13号线下/2号线下:419;13号线下/2号线上:395	131036:1011;022031:761;04931S047:150;021035:1372;04932P046:237;022032:688;131037:564;04931Q049:157;04932P048:302;022033:1070;021037:1348	04931S047:434;04932P046:30;04931Q049:618;04932P048:24	13号线下:39;2号线上:96;4号线(大兴线)下:60;2号线下:161;4号线(大兴线)上:19	13号线下:283;2号线上:243;4号线(大兴线)下:263;2号线下:294;4号线(大兴线)上:263	13号线下:103;2号线上:66;4号线(大兴线)下:83;2号线下:116;4号线(大兴线)上:89	13号线下:1536;2号线上:1538;4号线(大兴线)下:247;2号线下:1981;4号线(大兴线)上:520	13号线下:327;2号线上:325;4号线(大兴线)下:321;2号线下:331;4号线(大兴线)上:325	13号线下:88;2号线上:66;4号线(大兴线)下:143;2号线下:131;4号线(大兴线)上:82	13号线下:1;2号线上:1;4号线(大兴线)下:1;2号线下:1;4号线(大兴线)上:1		7281	9539	2号线下:1636;2号线上:1932;4号线(大兴线)下:193;4号线(大兴线)上:180;13号线下:640;13号线上:132	2号线下:2483;2号线上:3344;4号线(大兴线)下:333;4号线(大兴线)上:361;13号线下:1300;13号线上:1167	0	0
20150325	7:15:00	车公庄	120	161	2号线下/6号线下:95;2号线下/6号线上:64;2号线上/6号线下:92;2号线上/6号线上:75;6号线下/2号线下:111;6号线下/2号线上:331;6号线上/2号线下:59;6号线上/2号线上:9	022030:22;061023:762;021019:131;022031:164;062017:127;022032:13	022030:26;061023:164;021019:153;022031:256;062017:169;022032:297	2号线上:50;6号线下:9;2号线下:17;6号线上:27	2号线上:258;6号线下:292;2号线下:294;6号线上:318	2号线上:78;6号线下:116;2号线下:120;6号线上:139	6号线下:753;2号线下:114;2号线上:149;6号线上:100	6号线下:358;2号线下:321;2号线上:314;6号线上:342	6号线下:87;2号线下:73;2号线上:102;6号线上:213	2号线上:1;6号线下:1;2号线下:1;6号线上:1		1001	1289	2号线下:76;2号线上:103;6号线下:292;6号线上:81	2号线下:151;2号线上:168;6号线下:763;6号线上:139	0	0
20150325	7:15:00	阜成门	180	243		022030:32;021020:60;022031:35	022030:3;021020:110;022031:137	2号线上:67;2号线下:60	2号线上:250;2号线下:283	2号线上:71;2号线下:103				2号线上:1;2号线下:1		327	419	2号线下:38;2号线上:25	2号线下:69;2号线上:44	0	0
20150325	7:15:00	长椿街	500	231		021021:126;022028:78;021022:167;022029:115	021021:76;022028:31;021022:81;022029:88	2号线下:293;2号线上:193	2号线下:288;2号线上:250	2号线下:110;2号线上:72				2号线下:1;2号线上:1		561	684	2号线下:114;2号线上:70	2号线下:204;2号线上:141	0	0
20150325	7:15:00	宣武门	164	132	2号线下/4号线(大兴线)上:1470;2号线上/4号线(大兴线)上:779;2号线上/4号线(大兴线)下:35;4号线(大兴线)下/2号线下:222;4号线(大兴线)上/2号线下:34;4号线(大兴线)下/2号线上:517;4号线(大兴线)上/2号线上:6	04932P056:50;022027:444;04932P058:36;021022:996;022028:175;04932P060:20	04932P056:474;022027:262;04932P058:1002;021022:252;022028:209;04932P060:899	4号线(大兴线)上:29;2号线上:46;2号线下:47	4号线(大兴线)上:235;2号线上:261;2号线下:286	4号线(大兴线)上:57;2号线上:80;2号线下:109	4号线(大兴线)上:77;2号线上:573;2号线下:949	4号线(大兴线)上:277;2号线上:274;2号线下:280	4号线(大兴线)上:56;2号线上:44;2号线下:120	4号线(大兴线)上:1;2号线上:1;2号线下:1		3031	3914	2号线下:647;2号线上:189;4号线(大兴线)下:699;4号线(大兴线)上:55	2号线下:1171;2号线上:468;4号线(大兴线)下:1086;4号线(大兴线)上:516	0	0
20150325	7:15:00	和平门	140	145		021022:47;022026:28;021023:28;022027:23	021022:36;022026:47;021023:30;022027:61	2号线下:75;2号线上:51	2号线下:286;2号线上:252	2号线下:107;2号线上:70				2号线下:1;2号线上:1		211	231	2号线下:25;2号线上:22	2号线下:54;2号线上:34	0	0
20150325	7:15:00	前门	258	154		022025:55;021023:60;022026:51;021024:67	022025:28;021023:40;022026:39;021024:47	2号线上:106;2号线下:127	2号线上:265;2号线下:259	2号线上:86;2号线下:82				2号线上:1;2号线下:1		319	358	2号线下:52;2号线上:40	2号线下:86;2号线上:64	0	0
20150325	7:15:00	崇文门	320	378	5号线下/2号线上:106;5号线上/2号线上:82;2号线下/5号线上:263;2号线上/5号线上:358;5号线下/2号线下:291;5号线上/2号线下:7;2号线下/5号线下:98;2号线上/5号线下:1	022024:170;052029:70;021024:201;051024:260;052030:77;022025:231;021025:223;051025:255	022024:189;052029:337;021024:133;051024:95;052030:571;022025:181;021025:124;051025:63	2号线上:44;5号线上:99;2号线下:85;5号线下:12	2号线上:254;5号线上:255;2号线下:263;5号线下:269	2号线上:78;5号线上:76;2号线下:82;5号线下:101	2号线上:357;5号线上:48;2号线下:339;5号线下:503	2号线上:292;5号线上:281;2号线下:278;5号线下:312	2号线上:107;5号线上:78;2号线下:113;5号线下:104	2号线上:1;5号线上:1;2号线下:1;5号线下:1		1722	2107	2号线下:244;2号线上:210;5号线下:252;5号线上:90	2号线下:393;2号线上:380;5号线下:453;5号线上:153	0	0
20150325	7:15:00	北京站	180	152		022023:35;021025:35;022024:48;021026:24	022023:60;021025:24;022024:58;021026:112	2号线上:83;2号线下:59	2号线上:271;2号线下:258	2号线上:89;2号线下:78				2号线上:1;2号线下:1		266	359	2号线下:28;2号线上:37	2号线下:44;2号线上:63	0	0
20150325	7:15:00	蒲黄榆	580	114		051021:24;052032:198;051022:12;052033:225	051021:36;052032:32;051022:62;052033:43	5号线下:36;5号线上:423	5号线下:275;5号线上:251	5号线下:98;5号线上:72				5号线下:1;5号线上:1		579	726	5号线下:13;5号线上:163	5号线下:27;5号线上:290	0	0
20150325	7:15:00	刘家窑	587	86		051020:27;052033:203;051021:14;052034:219	051020:62;052033:19;051021:51;052034:6	5号线下:41;5号线上:422	5号线下:278;5号线上:254	5号线下:96;5号线上:75				5号线下:1;5号线上:1		597	776	5号线下:17;5号线上:185	5号线下:33;5号线上:310	0	0
20150325	7:15:00	宋家庄	730	85	5号线上/10号线下:178;亦庄线下/10号线下:190;10号线下/5号线下:42;10号线上/5号线下:3;亦庄线下/5号线下:154;5号线上/10号线上:173;亦庄线下/10号线上:207;5号线上/亦庄线上:633;10号线下/亦庄线上:171;10号线上/亦庄线上:174	102046:43;052034:348;102054:64;101033:272;961014:844;052035:1071	102046:406;101033:149	10号线上:99;5号线上:395;10号线下:84;亦庄线下:33	10号线上:248;5号线上:255;10号线下:310;亦庄线下:326	10号线上:69;5号线上:76;10号线下:133;亦庄线下:148	10号线上:8;5号线上:1024;10号线下:39;亦庄线下:811	10号线上:264;5号线上:349;10号线下:432;亦庄线下:327	10号线上:35;5号线上:42;10号线下:168;亦庄线下:150	10号线上:1;5号线上:1;10号线下:1;亦庄线下:1		2948	3660	5号线上:435;10号线下:545;10号线上:120;亦庄线下:357;亦庄线上:31	5号线上:1128;10号线下:861;10号线上:257;亦庄线下:852;亦庄线上:639	0	0
20150325	7:15:00	海淀五路居	438	79		062020:260		6号线上:260	6号线上:301	6号线上:120				6号线上:1		463	616	6号线下:3;6号线上:147	6号线下:69;6号线上:269	0	0
20150325	7:15:00	慈寿寺	140	26	6号线上/10号线上:86;6号线下/10号线下:26;6号线上/10号线下:82;10号线下/6号线下:21;10号线上/6号线下:48;10号线下/6号线上:6;10号线上/6号线上:49	101054:38;061020:25;062019:221;102017:168;061021:26;101056:47	101054:123;061020:78;062019:56;102017:78;061021:72;101056:95	10号线下:30;6号线上:74;10号线上:23	10号线下:317;6号线上:337;10号线上:298	10号线下:138;6号线上:159;10号线上:119	10号线下:55;6号线下:51;6号线上:147;10号线上:145	10号线下:447;6号线下:321;6号线上:324;10号线上:379	10号线下:77;6号线下:70;6号线上:200;10号线上:172	10号线下:1;6号线下:1;6号线上:1;10号线上:1		623	732	6号线下:10;6号线上:208;10号线下:29;10号线上:116	6号线下:26;6号线上:310;10号线下:56;10号线上:186	0	0
20150325	7:15:00	花园桥	139	76		061021:4;062019:93	061021:40;062019:16	6号线下:4;6号线上:93	6号线下:240;6号线上:324	6号线下:60;6号线上:148				6号线下:1;6号线上:1		169	217	6号线下:4;6号线上:60	6号线下:7;6号线上:115	0	0
20150325	7:15:00	立水桥南	370	28		052017:104;051036:47;052018:107;051037:50	052017:4;051036:4;052018:2;051037:25	5号线上:211;5号线下:97	5号线上:255;5号线下:257	5号线上:76;5号线下:78				5号线上:1;5号线下:1		356	427	5号线下:39;5号线上:86	5号线下:64;5号线上:143	0	0
20150325	7:15:00	北苑路北	230	74		052018:12;051035:101;052019:12;051036:103	052018:27;051035:13;052019:18;051036:9	5号线上:24;5号线下:204	5号线上:254;5号线下:257	5号线上:77;5号线下:77				5号线上:1;5号线下:1		264	307	5号线下:81;5号线上:8	5号线下:131;5号线上:16	0	0
20150325	7:15:00	朝阳门	160	257	6号线下/2号线下:148;6号线上/2号线下:60;2号线下/6号线下:215;2号线上/6号线下:53;6号线下/2号线上:913;6号线上/2号线上:101;2号线下/6号线上:445;2号线上/6号线上:40	062014:189;021027:147;022022:60;061027:1197;021028:339	062014:550;021027:122;022022:710;061027:399;021028:28	6号线上:9;2号线下:41;2号线上:9;6号线下:49	6号线上:432;2号线下:256;2号线上:277;6号线下:289	6号线上:251;2号线下:78;2号线上:92;6号线下:110	6号线上:180;2号线下:445;2号线上:51;6号线下:1148	6号线上:284;2号线下:296;2号线上:295;6号线下:293	6号线上:146;2号线下:93;2号线上:33;6号线下:107	6号线上:1;2号线下:1;2号线上:1;6号线下:1		2561	3328	2号线下:311;2号线上:46;6号线下:757;6号线上:127	2号线下:686;2号线上:228;6号线下:1516;6号线上:222	0	0
20150325	7:15:00	东四十条	110	190		021028:27;022021:15;021029:26;022022:24	021028:15;022021:89;021029:54;022022:77	2号线下:53;2号线上:39	2号线下:265;2号线上:261	2号线下:83;2号线上:84				2号线下:1;2号线上:1		192	238	2号线下:21;2号线上:15	2号线下:35;2号线上:27	0	0
20150325	7:55:00	大钟寺	150	229		132042:40;131049:35;132043:40;131050:43	132042:103;131049:21;132043:100;131050:21	13号线上:80;13号线下:78	13号线上:271;13号线下:270	13号线上:90;13号线下:93				13号线上:1;13号线下:1		272	300	13号线下:32;13号线上:31	13号线下:55;13号线上:53	0	0
20150325	7:55:00	五道口	350	587		132044:134;131047:60;132045:142;131048:57	132044:205;131047:103;132045:215;131048:104	13号线上:276;13号线下:117	13号线上:272;13号线下:272	13号线上:92;13号线下:94				13号线上:1;13号线下:1		655	722	13号线下:48;13号线上:119	13号线下:76;13号线上:185	0	0
20150325	7:55:00	上地	490	363		132046:93;131045:60;132047:108;131046:48	132046:93;131045:137;132047:108;131046:110	13号线上:201;13号线下:108	13号线上:235;13号线下:275	13号线上:54;13号线下:96				13号线上:1;13号线下:1		2101	2220	13号线下:46;13号线上:1564	13号线下:79;13号线上:1676	0	0
20150325	7:55:00	西二旗	580	1220	13号线下/昌平线下:67;13号线上/昌平线下:1001;昌平线上/13号线下:153;昌平线上/13号线上:35	942021:320;131043:100;132048:270;131044:181;132049:349	131043:355;132048:270;131044:323;132049:349	昌平线上:31;13号线下:180;13号线上:242	昌平线上:377;13号线下:275;13号线上:260	昌平线上:199;13号线下:98;13号线上:81	昌平线上:289;13号线上:377;13号线下:101	昌平线上:304;13号线上:364;13号线下:355	昌平线上:213;13号线上:102;13号线下:149	昌平线上:1;13号线下:1;13号线上:1		7670	9151	13号线下:142;13号线上:5844;昌平线下:121;昌平线上:141	13号线下:234;13号线上:6014;昌平线下:1659;昌平线上:362	0	0
