CODE	TIME	STATIONCODE	INNUM	OUTNUM	TRANNUM	GETONPED	GETOFFPED	GETONNUM	GETONTIME	GETONWAITTIME	TRANINNUM	TRANINTIME	TRANINWAITTIME	RESOURCENUM	GETOFFTIME	AVGSTANUM	MAXSTANUM	AVGPLATNUM	MAXPLATNUM	AVGLIMITNUM	MAXLIMITNUM
20150327	8:45:00	国贸	643	2111	10号线下/1号线上:877;10号线上/1号线上:61;1号线下/10号线下:55;1号线上/10号线下:280;10号线下/1号线下:184;10号线上/1号线下:237;1号线下/10号线上:751;1号线上/10号线上:384	012076:359;101072:413;011099:635;102086:122;012077:270;011100:570;101083:504;102081:290;012078:359	012076:850;101072:423;011099:122;102086:661;012077:634;011100:539;101083:284;102081:878;012078:762	1号线上:20;10号线下:85;1号线下:299;10号线上:138	1号线上:227;10号线下:244;1号线下:244;10号线上:247	1号线上:47;10号线下:66;1号线下:65;10号线上:69	1号线上:968;10号线下:832;1号线下:906;10号线上:274	1号线上:282;10号线下:326;1号线下:261;10号线上:320	1号线上:68;10号线下:83;1号线下:49;10号线上:88	1号线上:1;10号线下:1;1号线下:1;10号线上:1		2840	4742	1号线下:348;1号线上:233;10号线下:358;10号线上:155	1号线下:714;1号线上:528;10号线下:846;10号线上:441	0	0
20150327	6:05:00	角门西	50	3	4号线(大兴线)下/10号线上:11;4号线(大兴线)上/10号线上:35;10号线下/4号线(大兴线)上:33;10号线上/4号线(大兴线)上:71	102019:64;04932P022:57	102019:17;04932P022:102	10号线上:8;4号线(大兴线)上:25	10号线上:307;4号线(大兴线)上:282	10号线上:123;4号线(大兴线)上:97	10号线上:56;4号线(大兴线)上:32	10号线上:606;4号线(大兴线)上:486	10号线上:173;4号线(大兴线)上:140	10号线上:1;4号线(大兴线)上:1		210	347	4号线(大兴线)下:5;4号线(大兴线)上:25;10号线下:68;10号线上:38	4号线(大兴线)下:11;4号线(大兴线)上:66;10号线下:119;10号线上:117	0	0
20150327	8:15:00	菜市口	210	236		04932P118:67;04932P120:88;04931S079:20;04932P122:85	04932P118:67;04932P120:88;04931S079:57;04932P122:34	4号线(大兴线)上:240;4号线(大兴线)下:20	4号线(大兴线)上:249;4号线(大兴线)下:297	4号线(大兴线)上:70;4号线(大兴线)下:118				4号线(大兴线)上:1;4号线(大兴线)下:1		241	408	4号线(大兴线)下:10;4号线(大兴线)上:55	4号线(大兴线)下:27;4号线(大兴线)上:123	0	0
20150327	6:10:00	通州北苑	40	0												41	79	八通线下:22;八通线上:2	八通线下:52;八通线上:3	0	0
20150327	6:10:00	果园	45	1		971008:60	971008:2	八通线下:60	八通线下:362	八通线下:184				八通线下:1		46	101	八通线下:23;八通线上:2	八通线下:64;八通线上:5	0	0
20150327	6:10:00	九棵树	30	0		971008:47		八通线下:47	八通线下:374	八通线下:195				八通线下:1		26	71	八通线下:14	八通线下:52	0	0
20150327	6:10:00	梨园	90	0		971009:108	971009:1	八通线下:108	八通线下:362	八通线下:183				八通线下:1		87	178	八通线下:49;八通线上:0	八通线下:120;八通线上:1	0	0
20150327	6:10:00	临河里	30	0		971009:46		八通线下:46	八通线下:355	八通线下:174				八通线下:1		30	73	八通线下:17	八通线下:51	0	0
20150327	6:10:00	土桥	110	0		971010:116		八通线下:116	八通线下:339	八通线下:160				八通线下:1		98	200	八通线下:52	八通线下:135	0	0
20150327	6:15:00	苹果园	370	32		012032:391		1号线上:391	1号线上:418	1号线上:239				1号线上:1		320	642	1号线上:173	1号线上:444	0	0
20150327	6:15:00	古城	0	9			011013:9;011014:3									3	9	1号线下:0	1号线下:1	0	0
20150327	6:15:00	八角游乐园	180	6		012030:56;012031:86	011014:2;012030:1	1号线上:142	1号线上:266	1号线上:86				1号线上:1		105	228	1号线下:0;1号线上:36	1号线下:1;1号线上:110	0	0
20150327	6:15:00	八宝山	110	5		012029:41;011015:1;012030:35	011015:7;012030:1	1号线上:76;1号线下:1	1号线上:270;1号线下:220	1号线上:90;1号线下:44				1号线上:1;1号线下:1		62	126	1号线下:0;1号线上:19	1号线下:2;1号线上:48	0	0
20150327	6:15:00	玉泉路	129	16		012028:47;012029:60	012028:1;011015:15	1号线上:107	1号线上:265	1号线上:89				1号线上:1		82	163	1号线下:1;1号线上:27	1号线下:4;1号线上:75	0	0
20150327	6:15:00	五棵松	103	40		012027:44;012028:41;011016:2	012027:2;012028:3;011016:47	1号线上:85;1号线下:2	1号线上:257;1号线下:380	1号线上:80;1号线下:200				1号线上:1;1号线下:1		72	147	1号线下:1;1号线上:21	1号线下:2;1号线上:57	0	0
20150327	6:15:00	万寿路	54	8		012026:21;011016:2;012027:21;011017:1	012026:4;011016:4	1号线上:42;1号线下:3	1号线上:290;1号线下:300	1号线上:112;1号线下:129				1号线上:1;1号线下:1		33	63	1号线下:1;1号线上:9	1号线下:3;1号线上:26	0	0
20150327	6:15:00	公主坟	30	27	10号线下/1号线下:6;10号线上/1号线下:74;10号线上/1号线上:19;10号线下/1号线上:3;1号线上/10号线上:8;1号线下/10号线上:3;1号线下/10号线下:40;1号线上/10号线下:70	102018:63;011017:3;101027:12;012026:9	102018:12;011017:7;101027:145;012026:81;011018:19	10号线上:1;1号线下:2;10号线下:1;1号线上:6	10号线上:382;1号线下:260;10号线下:535;1号线上:300	10号线上:186;1号线下:68;10号线下:365;1号线上:116	10号线上:62;1号线下:1;10号线下:11;1号线上:3	10号线上:336;1号线下:235;10号线下:292;1号线上:300	10号线上:179;1号线下:113;10号线下:200;1号线上:201	10号线上:1;1号线下:1;10号线下:1;1号线上:1		181	383	1号线下:4;1号线上:11;10号线下:5;10号线上:52	1号线下:44;1号线上:90;10号线下:17;10号线上:95	0	0
20150327	6:15:00	军事博物馆	30	19	9号线上/1号线上:414;1号线下/9号线上:13;1号线上/9号线上:127;9号线下/1号线上:5;9号线下/1号线下:6;1号线下/9号线下:109;1号线上/9号线下:3	091003:65;011018:1;012025:127;011019:23	091003:120;011018:5;012025:317;011019:24	1号线下:4;1号线上:6	1号线下:278;1号线上:280	1号线下:100;1号线上:92	9号线下:65;1号线上:121;1号线下:20	9号线下:404;1号线上:366;1号线下:523	9号线下:212;1号线上:22;1号线下:71	9号线下:1;1号线下:1;1号线上:1		353	618	1号线下:40;1号线上:32;9号线下:8;9号线上:116	1号线下:124;1号线上:134;9号线下:68;9号线上:442	0	0
20150327	6:15:00	木樨地	30	11		012024:13;011019:1;011020:1;012025:9	012024:6;011019:4;012025:4	1号线上:22;1号线下:2	1号线上:293;1号线下:302	1号线上:117;1号线下:124				1号线上:1;1号线下:1		19	34	1号线下:0;1号线上:4	1号线下:2;1号线上:15	0	0
20150327	6:15:00	南礼士路	30	18		011020:1;012024:7;011021:1	011020:2;012024:6;011021:5	1号线下:2;1号线上:7	1号线下:234;1号线上:299	1号线下:58;1号线上:120				1号线下:1;1号线上:1		21	42	1号线下:0;1号线上:4	1号线下:1;1号线上:12	0	0
20150327	6:10:00	肖村	16	1		961003:4;962004:22	961003:1;962004:1	亦庄线下:4;亦庄线上:22	亦庄线下:382;亦庄线上:393	亦庄线下:202;亦庄线上:214				亦庄线下:1;亦庄线上:1		19	39	亦庄线下:1;亦庄线上:9	亦庄线下:4;亦庄线上:24	0	0
20150327	6:10:00	小红门	30	1		962004:39;961003:3	962004:1;961003:1	亦庄线上:39;亦庄线下:3	亦庄线上:410;亦庄线下:463	亦庄线上:234;亦庄线下:291				亦庄线上:1;亦庄线下:1		29	66	亦庄线下:2;亦庄线上:13	亦庄线下:5;亦庄线上:43	0	0
20150327	6:35:00	魏公村	30	14		04931Q031:19;04932P020:2	04931Q031:3;04932P020:11	4号线(大兴线)下:19;4号线(大兴线)上:2	4号线(大兴线)下:309;4号线(大兴线)上:300	4号线(大兴线)下:129;4号线(大兴线)上:116				4号线(大兴线)下:1;4号线(大兴线)上:1		30	51	4号线(大兴线)下:12;4号线(大兴线)上:0	4号线(大兴线)下:31;4号线(大兴线)上:2	0	0
20150327	6:35:00	国家图书馆	30	17	9号线下/4号线(大兴线)下:67;9号线下/4号线(大兴线)上:14;4号线(大兴线)上/9号线上:85;4号线(大兴线)下/9号线上:526	091007:36;04931Q031:421;04932P022:6	04931Q031:46;04932P022:37	9号线下:12;4号线(大兴线)下:18;4号线(大兴线)上:3	9号线下:367;4号线(大兴线)下:330;4号线(大兴线)上:354	9号线下:185;4号线(大兴线)下:151;4号线(大兴线)上:178	9号线下:24;4号线(大兴线)下:403;4号线(大兴线)上:3	9号线下:409;4号线(大兴线)下:563;4号线(大兴线)上:456	9号线下:169;4号线(大兴线)下:289;4号线(大兴线)上:286	9号线下:1;4号线(大兴线)下:1;4号线(大兴线)上:1		636	1157	4号线(大兴线)下:308;4号线(大兴线)上:25;9号线下:58;9号线上:3	4号线(大兴线)下:564;4号线(大兴线)上:86;9号线下:99;9号线上:119	0	0
20150327	6:35:00	动物园	20	196		04932P022:3;04931Q029:24;04932P024:5	04932P022:147;04931Q029:49;04932P024:167	4号线(大兴线)上:8;4号线(大兴线)下:24	4号线(大兴线)上:284;4号线(大兴线)下:431	4号线(大兴线)上:108;4号线(大兴线)下:252				4号线(大兴线)上:1;4号线(大兴线)下:1		100	219	4号线(大兴线)下:6;4号线(大兴线)上:2	4号线(大兴线)下:27;4号线(大兴线)上:6	0	0
20150327	6:35:00	新街口	30	4		04932P026:6	04932P026:10	4号线(大兴线)上:6	4号线(大兴线)上:251	4号线(大兴线)上:76				4号线(大兴线)上:1		36	68	4号线(大兴线)下:18;4号线(大兴线)上:2	4号线(大兴线)下:37;4号线(大兴线)上:7	0	0
20150327	6:35:00	平安里	40	20	6号线下/4号线(大兴线)下:2;6号线上/4号线(大兴线)下:14;6号线上/4号线(大兴线)上:9;6号线下/4号线(大兴线)上:1;4号线(大兴线)下/6号线下:9;4号线(大兴线)上/6号线下:1	04932P026:12;061015:14;062010:48	04932P026:19;061015:39;062010:16	4号线(大兴线)上:7;6号线下:10;6号线上:19	4号线(大兴线)上:306;6号线下:429;6号线上:335	4号线(大兴线)上:132;6号线下:247;6号线上:157	4号线(大兴线)上:5;6号线下:4;6号线上:29	4号线(大兴线)上:512;6号线下:342;6号线上:348	4号线(大兴线)上:115;6号线下:109;6号线上:214	4号线(大兴线)上:1;6号线下:1;6号线上:1		89	166	4号线(大兴线)下:16;4号线(大兴线)上:4;6号线下:6;6号线上:26	4号线(大兴线)下:38;4号线(大兴线)上:14;6号线下:17;6号线上:54	0	0
20150327	6:35:00	西四	30	14		04932P028:9	04932P028:16	4号线(大兴线)上:9	4号线(大兴线)上:300	4号线(大兴线)上:127				4号线(大兴线)上:1		33	62	4号线(大兴线)下:9;4号线(大兴线)上:4	4号线(大兴线)下:20;4号线(大兴线)上:11	0	0
20150327	6:35:00	灵境胡同	20	27		04932P028:9;04931Q025:12	04932P028:17;04931Q025:8	4号线(大兴线)上:9;4号线(大兴线)下:12	4号线(大兴线)上:259;4号线(大兴线)下:313	4号线(大兴线)上:83;4号线(大兴线)下:131				4号线(大兴线)上:1;4号线(大兴线)下:1		26	50	4号线(大兴线)下:5;4号线(大兴线)上:4	4号线(大兴线)下:15;4号线(大兴线)上:11	0	0
20150327	6:35:00	菜市口	60	25		04931Q023:24;04932P032:27	04931Q023:14;04932P032:10	4号线(大兴线)下:24;4号线(大兴线)上:27	4号线(大兴线)下:320;4号线(大兴线)上:307	4号线(大兴线)下:142;4号线(大兴线)上:128				4号线(大兴线)下:1;4号线(大兴线)上:1		59	101	4号线(大兴线)下:9;4号线(大兴线)上:13	4号线(大兴线)下:26;4号线(大兴线)上:33	0	0
20150327	6:35:00	陶然亭	130	29		04932P032:73	04932P032:14	4号线(大兴线)上:73	4号线(大兴线)上:277	4号线(大兴线)上:99				4号线(大兴线)上:1		118	208	4号线(大兴线)下:8;4号线(大兴线)上:48	4号线(大兴线)下:22;4号线(大兴线)上:115	0	0
20150327	6:40:00	复兴门	20	69	1号线下/2号线上:12;1号线上/2号线上:21;2号线下/1号线下:41;2号线下/1号线上:54;2号线上/1号线上:138;1号线下/2号线下:105	022017:47;011032:72;012031:31;021012:73;011033:3	022017:37;011032:38;012031:95;021012:140;011033:4	2号线上:3;1号线下:5;1号线上:3;2号线下:11	2号线上:313;1号线下:230;1号线上:292;2号线下:359	2号线上:133;1号线下:52;1号线上:112;2号线下:179	2号线上:44;1号线下:70;1号线上:28;2号线下:62	2号线上:316;1号线下:351;1号线上:418;2号线下:307	2号线上:88;1号线下:99;1号线上:114;2号线下:181	2号线上:1;1号线下:1;1号线上:1;2号线下:1		265	448	1号线下:24;1号线上:12;2号线下:36;2号线上:58	1号线下:115;1号线上:31;2号线下:93;2号线上:139	0	0
20150327	6:40:00	西单	30	74	1号线下/4号线(大兴线)上:62;1号线上/4号线(大兴线)上:13;1号线下/4号线(大兴线)下:2;4号线(大兴线)上/1号线下:3;1号线上/4号线(大兴线)下:3;4号线(大兴线)下/1号线上:17;4号线(大兴线)上/1号线上:9	011033:6;012030:12;04932P032:8;011034:48	011033:12;012030:26;04932P032:52;011034:2	1号线下:11;1号线上:6;4号线(大兴线)上:1	1号线下:240;1号线上:229;4号线(大兴线)上:357	1号线下:61;1号线上:55;4号线(大兴线)上:181	1号线上:6;4号线(大兴线)上:7;1号线下:43	1号线上:313;4号线(大兴线)上:296;1号线下:351	1号线上:19;4号线(大兴线)上:154;1号线下:90	1号线下:1;1号线上:1;4号线(大兴线)上:1		113	215	1号线下:20;1号线上:6;4号线(大兴线)下:28;4号线(大兴线)上:5	1号线下:50;1号线上:19;4号线(大兴线)下:53;4号线(大兴线)上:13	0	0
20150327	6:40:00	天安门西	0	33			011034:1;012029:8;011035:1;012030:11									7	24	1号线上:0	1号线上:2	0	0
20150327	6:40:00	天安门东	10	92		011035:1;011036:2;012029:4	011035:26;011036:10;012029:13	1号线下:3;1号线上:4	1号线下:257;1号线上:310	1号线下:68;1号线上:130				1号线下:1;1号线上:1		40	102	1号线下:1;1号线上:1	1号线下:6;1号线上:4	0	0
20150327	6:40:00	王府井	10	44		011036:1;012028:4;011037:2	011036:2;012028:24;011037:14	1号线下:3;1号线上:4	1号线下:242;1号线上:270	1号线下:73;1号线上:98				1号线下:1;1号线上:1		22	50	1号线下:1;1号线上:1	1号线下:3;1号线上:5	0	0
20150327	6:40:00	东单	20	95	5号线下/1号线下:16;5号线下/1号线上:1;1号线下/5号线上:12;1号线上/5号线上:2;5号线上/1号线下:13;1号线下/5号线下:4;1号线上/5号线下:1	012027:6;051014:12;011037:7;052015:12;011038:16;012028:8	012027:9;051014:17;011037:48;052015:37;011038:12;012028:27	1号线上:9;5号线下:3;1号线下:7;5号线上:1	1号线上:251;5号线下:320;1号线下:242;5号线上:428	1号线上:74;5号线下:149;1号线下:60;5号线上:228	1号线上:5;5号线下:9;1号线下:16;5号线上:11	1号线上:309;5号线下:293;1号线下:377;5号线上:390	1号线上:80;5号线下:19;1号线下:76;5号线上:88	1号线上:1;5号线下:1;1号线下:1;5号线上:1		80	138	1号线下:6;1号线上:3;5号线下:6;5号线上:5	1号线下:19;1号线上:10;5号线下:19;5号线上:12	0	0
20150327	6:40:00	建国门	30	33	1号线上/2号线上:84;2号线上/1号线下:585;1号线下/2号线下:62;1号线上/2号线下:145;2号线下/1号线下:94;2号线上/1号线上:8	012026:19;011038:2;011039:63;012027:232;021016:109;022014:687	012026:16;011038:314;011039:104;012027:7;021016:360;022014:114	1号线上:5;1号线下:3;2号线下:8;2号线上:12	1号线上:253;1号线下:279;2号线下:297;2号线上:330	1号线上:68;1号线下:96;2号线下:114;2号线上:138	1号线上:246;1号线下:62;2号线下:101;2号线上:675	1号线上:359;1号线下:328;2号线下:335;2号线上:365	1号线上:81;1号线下:56;2号线下:117;2号线上:162	1号线上:1;1号线下:1;2号线下:1;2号线上:1		826	1497	1号线下:17;1号线上:63;2号线下:44;2号线上:356	1号线下:63;1号线上:232;2号线下:130;2号线上:962	0	0
20150327	6:40:00	永安里	31	37		011039:9;011040:12;012026:9;011041:13	011039:3;011040:36;012026:10;011041:8	1号线下:34;1号线上:9	1号线下:241;1号线上:306	1号线下:59;1号线上:128				1号线下:1;1号线上:1		45	84	1号线下:5;1号线上:3	1号线下:15;1号线上:10	0	0
20150327	6:40:00	国贸	210	92	1号线下/10号线上:350;1号线上/10号线上:90;10号线下/1号线上:51;10号线上/1号线下:57;1号线下/10号线下:6;1号线上/10号线下:44;10号线下/1号线下:94;10号线上/1号线上:2	011040:290;101024:83;012025:119;102023:71;011041:85;101023:17;012026:56	011040:146;101024:39;012025:82;102023:441;011041:21;101023:19;012026:33	1号线下:138;10号线下:16;1号线上:6;10号线上:17	1号线下:245;10号线下:237;1号线上:305;10号线上:296	1号线下:65;10号线下:60;1号线上:130;10号线上:119	1号线下:237;10号线下:84;1号线上:169;10号线上:54	1号线下:331;10号线下:361;1号线上:374;10号线上:333	1号线下:29;10号线下:41;1号线上:82;10号线上:215	1号线下:1;10号线下:1;1号线上:1;10号线上:1		557	993	1号线下:110;1号线上:42;10号线下:51;10号线上:41	1号线下:417;1号线上:129;10号线下:148;10号线上:83	0	0
20150327	6:40:00	大望路	180	74		011041:69;011042:71;012025:13;011043:68	011042:1;012025:64;011043:18	1号线下:208;1号线上:13	1号线下:245;1号线上:279	1号线下:64;1号线上:99				1号线下:1;1号线上:1		152	286	1号线下:41;1号线上:4	1号线下:94;1号线上:14	0	0
20150327	6:20:00	立水桥	120	12	5号线下/13号线下:2;5号线上/13号线下:3;13号线下/5号线下:261;13号线上/5号线下:133;5号线上/13号线上:52;5号线下/13号线上:5;13号线下/5号线上:27;13号线上/5号线上:8	132021:404;131014:304;052004:39;051017:9	132021:68;052004:36;051017:412	13号线上:67;13号线下:44;5号线上:1;5号线下:1	13号线上:386;13号线下:287;5号线上:228;5号线下:336	13号线上:208;13号线下:108;5号线上:22;5号线下:155	13号线上:337;13号线下:260;5号线上:38;5号线下:8	13号线上:299;13号线下:301;5号线上:684;5号线下:471	13号线上:272;13号线下:194;5号线上:297;5号线下:144	13号线上:1;13号线下:1;5号线上:1;5号线下:1		618	1229	5号线下:5;5号线上:23;13号线下:210;13号线上:134	5号线下:10;5号线上:52;13号线下:509;13号线上:412	0	0
20150327	6:20:00	立水桥南	70	17		051016:18;052005:35	051016:11;052005:4	5号线下:18;5号线上:35	5号线下:268;5号线上:331	5号线下:91;5号线上:152				5号线下:1;5号线上:1		59	111	5号线下:11;5号线上:14	5号线下:25;5号线上:36	0	0
20150327	6:20:00	北苑路北	70	11		051015:34;052005:6;051016:50	051015:7;052005:4;051016:7	5号线下:84;5号线上:6	5号线下:298;5号线上:311	5号线下:119;5号线上:129				5号线下:1;5号线上:1		58	108	5号线下:21;5号线上:3	5号线下:59;5号线上:8	0	0
20150327	6:20:00	大屯路东	50	15		051015:38;052006:4	051015:1;052006:12	5号线下:38;5号线上:4	5号线下:304;5号线上:333	5号线下:122;5号线上:141				5号线下:1;5号线上:1		43	77	5号线下:15;5号线上:1	5号线下:41;5号线上:5	0	0
20150327	6:20:00	惠新西街北口	57	16		052006:5;051014:41	052006:8;051014:5	5号线上:5;5号线下:41	5号线上:259;5号线下:299	5号线上:78;5号线下:119				5号线上:1;5号线下:1		51	97	5号线下:21;5号线上:2	5号线下:48;5号线上:7	0	0
20150327	6:20:00	惠新西街南口	40	9	10号线下/5号线上:4;10号线上/5号线上:4;5号线下/10号线下:2;5号线上/10号线下:3;10号线下/5号线下:34;10号线上/5号线下:45;5号线下/10号线上:13;5号线上/10号线上:4	051013:51;101024:13;102008:54;101023:10;052007:77;051014:23	051013:79;101024:3;102008:24;101023:26;052007:3;051014:68	5号线下:18;10号线下:13;10号线上:10	5号线下:286;10号线下:262;10号线上:298	5号线下:106;10号线下:80;10号线上:116	5号线下:56;10号线下:10;10号线上:44;5号线上:77	5号线下:437;10号线下:315;10号线上:322;5号线上:911	5号线下:86;10号线下:117;10号线上:146;5号线上:280	5号线下:1;10号线下:1;10号线上:1;5号线上:1		156	267	5号线下:11;5号线上:39;10号线下:16;10号线上:28	5号线下:54;5号线上:83;10号线下:42;10号线上:62	0	0
20150327	6:20:00	和平西桥	35	6		052007:2;051013:31	052007:4;051013:11	5号线上:2;5号线下:31	5号线上:400;5号线下:319	5号线上:210;5号线下:141				5号线上:1;5号线下:1		36	68	5号线下:13;5号线上:2	5号线下:35;5号线上:8	0	0
20150327	6:20:00	和平里北街	30	8		052008:3;051013:28	052008:5;051013:7	5号线上:3;5号线下:28	5号线上:367;5号线下:331	5号线上:196;5号线下:151				5号线上:1;5号线下:1		28	56	5号线下:11;5号线上:1	5号线下:29;5号线上:3	0	0
20150327	6:35:00	北京南站	90	273		04931Q021:10;04932P034:58	04931Q021:179;04932P034:51	4号线(大兴线)下:10;4号线(大兴线)上:58	4号线(大兴线)下:348;4号线(大兴线)上:300	4号线(大兴线)下:166;4号线(大兴线)上:122				4号线(大兴线)下:1;4号线(大兴线)上:1		150	335	4号线(大兴线)下:4;4号线(大兴线)上:32	4号线(大兴线)下:11;4号线(大兴线)上:72	0	0
20150327	6:35:00	马家堡	130	6		04932P036:104;04931Q021:9	04932P036:5;04931Q021:3	4号线(大兴线)上:104;4号线(大兴线)下:9	4号线(大兴线)上:294;4号线(大兴线)下:355	4号线(大兴线)上:117;4号线(大兴线)下:177				4号线(大兴线)上:1;4号线(大兴线)下:1		101	202	4号线(大兴线)下:3;4号线(大兴线)上:40	4号线(大兴线)下:9;4号线(大兴线)上:112	0	0
20150327	6:35:00	角门西	170	23	10号线下/4号线(大兴线)上:124;10号线上/4号线(大兴线)上:184;4号线(大兴线)下/10号线上:12;4号线(大兴线)上/10号线上:49;10号线下/4号线(大兴线)下:11;10号线上/4号线(大兴线)下:24;4号线(大兴线)下/10号线下:68;4号线(大兴线)上/10号线下:89	102031:130;04931Q019:92;101009:131;04932P036:198;102033:152;04932P038:151	102031:64;04931Q019:42;101009:161;04932P036:183;102033:87;04932P038:17	10号线上:39;4号线(大兴线)下:9;10号线下:21;4号线(大兴线)上:142	10号线上:316;4号线(大兴线)下:357;10号线下:303;4号线(大兴线)上:276	10号线上:138;4号线(大兴线)下:179;10号线下:118;4号线(大兴线)上:96	10号线上:243;4号线(大兴线)下:83;10号线下:110;4号线(大兴线)上:207	10号线上:303;4号线(大兴线)下:333;10号线下:291;4号线(大兴线)上:332	10号线上:175;4号线(大兴线)下:154;10号线下:118;4号线(大兴线)上:98	10号线上:1;4号线(大兴线)下:1;10号线下:1;4号线(大兴线)上:1		483	787	4号线(大兴线)下:28;4号线(大兴线)上:100;10号线下:41;10号线上:88	4号线(大兴线)下:105;4号线(大兴线)上:228;10号线下:132;10号线上:216	0	0
20150327	6:35:00	西红门	240	43												249	458	4号线(大兴线)下:4;4号线(大兴线)上:133	4号线(大兴线)下:15;4号线(大兴线)上:305	0	0
20150327	6:35:00	高米店北	121	2		04932P046:129;04931Q015:7	04932P046:5;04931Q015:5	4号线(大兴线)上:129;4号线(大兴线)下:7	4号线(大兴线)上:343;4号线(大兴线)下:297	4号线(大兴线)上:163;4号线(大兴线)下:119				4号线(大兴线)上:1;4号线(大兴线)下:1		109	224	4号线(大兴线)下:3;4号线(大兴线)上:50	4号线(大兴线)下:9;4号线(大兴线)上:138	0	0
20150327	6:35:00	高米店南	0	18			04932P046:1;04931Q015:14									3	17			0	0
20150327	6:35:00	枣园	190	33		04931Q013:11;04932P050:200	04931Q013:24;04932P050:17	4号线(大兴线)下:11;4号线(大兴线)上:200	4号线(大兴线)下:412;4号线(大兴线)上:345	4号线(大兴线)下:235;4号线(大兴线)上:166				4号线(大兴线)下:1;4号线(大兴线)上:1		184	341	4号线(大兴线)下:4;4号线(大兴线)上:89	4号线(大兴线)下:13;4号线(大兴线)上:223	0	0
20150327	6:35:00	清源路	133	6		04932P050:132;04931Q013:5	04932P050:2;04931Q013:18	4号线(大兴线)上:132;4号线(大兴线)下:5	4号线(大兴线)上:325;4号线(大兴线)下:405	4号线(大兴线)上:147;4号线(大兴线)下:221				4号线(大兴线)上:1;4号线(大兴线)下:1		122	232	4号线(大兴线)下:1;4号线(大兴线)上:57	4号线(大兴线)下:5;4号线(大兴线)上:146	0	0
20150327	6:35:00	黄村西大街	150	15		04932P050:98;04932P054:140;04931Q013:5	04932P050:6;04932P054:7;04931Q013:49	4号线(大兴线)上:238;4号线(大兴线)下:5	4号线(大兴线)上:321;4号线(大兴线)下:359	4号线(大兴线)上:142;4号线(大兴线)下:186				4号线(大兴线)上:1;4号线(大兴线)下:1		126	251	4号线(大兴线)下:2;4号线(大兴线)上:56	4号线(大兴线)下:5;4号线(大兴线)上:151	0	0
20150327	6:35:00	黄村火车站	200	26		04932P054:178	04932P054:3	4号线(大兴线)上:178	4号线(大兴线)上:308	4号线(大兴线)上:129				4号线(大兴线)上:1		168	334	4号线(大兴线)下:0;4号线(大兴线)上:79	4号线(大兴线)下:1;4号线(大兴线)上:199	0	0
20150327	6:35:00	义和庄	30	1		04932P058:19	04931Q011:3	4号线(大兴线)上:19	4号线(大兴线)上:267	4号线(大兴线)上:92				4号线(大兴线)上:1		22	41	4号线(大兴线)上:9	4号线(大兴线)上:21	0	0
20150327	6:35:00	生物医药基地	42	4		04932P060:33;04932P064:28	04931Q009:3;04932P064:1	4号线(大兴线)上:61	4号线(大兴线)上:264	4号线(大兴线)上:88				4号线(大兴线)上:1		33	67	4号线(大兴线)上:14	4号线(大兴线)上:35	0	0
20150327	6:35:00	天宫院	160	39		04932P064:86		4号线(大兴线)上:86	4号线(大兴线)上:256	4号线(大兴线)上:77				4号线(大兴线)上:1		133	239	4号线(大兴线)上:57	4号线(大兴线)上:126	0	0
20150327	6:35:00	天通苑北	530	37		051023:249;051024:273		5号线下:522	5号线下:251	5号线下:73				5号线下:1		364	678	5号线下:138	5号线下:331	0	0
20150327	6:35:00	天通苑	520	10		051022:205;051023:258	051022:1;052006:9	5号线下:463	5号线下:251	5号线下:73				5号线下:1		368	660	5号线下:148;5号线上:0	5号线下:355;5号线上:1	0	0
20150327	6:35:00	天通苑南	140	4		051022:70;051023:70;052007:1	052007:4	5号线下:140;5号线上:1	5号线下:265;5号线上:368	5号线下:85;5号线上:201				5号线下:1;5号线上:1		98	181	5号线下:38;5号线上:0	5号线下:87;5号线上:1	0	0
20150327	6:35:00	团结湖	100	76		101024:19;101023:29;102019:42;101026:29	101024:6;101023:2;102019:35;101026:19	10号线下:77;10号线上:42	10号线下:254;10号线上:334	10号线下:77;10号线上:154				10号线下:1;10号线上:1		99	188	10号线下:16;10号线上:18	10号线下:39;10号线上:47	0	0
20150327	6:35:00	金台夕照	10	19		101020:2;102021:5;101024:2	101020:4;102021:13;101024:1	10号线下:4;10号线上:5	10号线下:262;10号线上:372	10号线下:79;10号线上:188				10号线下:1;10号线上:1		14	28	10号线下:1;10号线上:2	10号线下:3;10号线上:7	0	0
20150327	6:35:00	双井	130	45		101018:2;102023:110;101021:5	101018:11;102023:11;101021:6	10号线下:7;10号线上:110	10号线下:262;10号线上:327	10号线下:85;10号线上:148				10号线下:1;10号线上:1		117	222	10号线下:3;10号线上:49	10号线下:11;10号线上:128	0	0
20150327	6:35:00	劲松	270	60		101019:21;102023:185;101018:16	101019:8;102023:15;101018:18	10号线下:37;10号线上:185	10号线下:255;10号线上:314	10号线下:73;10号线上:135				10号线下:1;10号线上:1		234	430	10号线下:12;10号线上:94	10号线下:28;10号线上:225	0	0
20150327	6:35:00	潘家园	114	18		102023:66;101015:12;101019:9;102025:85	102023:3;101015:11;101019:2;102025:10	10号线上:151;10号线下:21	10号线上:319;10号线下:240	10号线上:142;10号线下:61				10号线上:1;10号线下:1		96	182	10号线下:5;10号线上:36	10号线下:12;10号线上:97	0	0
